,lang,rank,result,type
523,german,99999999,"['reaktionsfreudigsten', 'rtaktionsfrtudigsttn', 'rtionsfreuaktionsfrtionsfreuudigsttionsfreun', 'rtaktionsfrtudigsten', 'rtaktionsfreudigsttn', 'reaktionsfrtudigsttn', 'rtionsfreuaktionsfrtionsfreuudigsten', 'rtionsfreuaktionsfreudigsttionsfreun', 'reaktionsfrtionsfreuudigsttionsfreun', 'rtionsfreaktionsfrtionsfreudigsttionsfren']",negative
524,german,99999999,"['wackelig', 'rackelig', 'wackedig', 'wdig', 'wig', 'wg', 'relig', 'rlig', 'rig', 'rg']",negative
525,german,99999999,"['reaktion', 'r', 'reaktionsfreudi', 'rea', 'reaktionsf', 're', 'reaktionsfreud', 'reak', 'reakt', 'reakti']",negative
526,german,99999999,"['wackeligsten', 'wacceligsten', 'wackeligseen', 'wacckeeligsten', 'wackaligstan', 'wackackeligstacken', 'wacckeligsten', 'wackaligsten', 'wackeligstan', 'wackackeligsten']",negative
527,german,99999999,"['reaktionsfreudig', 'weaktionsfreudig', 'relig', 'reaktionsfreulig', 'rlig', 'rig', 'rg', 'wdig', 'wig', 'wg']",negative
528,german,99999999,"['wackelig', 'wackeligsten', 'wackeln', 'wackelackeligsten', 'wacckeligselig', 'wackelkeligsten', 'wackelen', 'wackelin', 'wackelsten', 'wackelckeligsten']",negative
529,german,99999999,"['reaktionsfreudig', 'reaktionsfreudi', 'reaktiogsfreudig', 'riaktiogsfriudig', 'riaktionsfriudig', 'reaktioigsfreudig', 'riaktiogsfreudig', 'reaktiogsfriudig', 'riaktionsfreudig', 'reaktionsfriudig']",negative
530,german,99999999,"['wackeligsten', 'wackelig', 'wackeligsteg', 'wackelin', 'wackeligstg', 'wackeligsg', 'wackeligg', 'wackelg', 'wackeg', 'wackg']",negative
531,german,99999999,"['wackelig', 'wackelg', 'wackelackelig', 'wackelkelig', 'wackelckelig', 'wackellig', 'wackelelig', 'wackeliackelig', 'wackeliig', 'wackelikelig']",negative
532,german,99999999,"['reaktionsfreudigstensten', 'reaktionsfreudigsten', 'reaktigsteonsfreudigstensten', 'reaktigsteonsfreudigstegsten', 'reaktigsteonsfreudinsten', 'reaktigstonsfreudigstensten', 'reaktigsonsfreudigstensten', 'reaktigonsfreudigstensten', 'reaktigsteonsfreudigsten', 'reaktionsfreudigstegsten']",negative
533,german,99999999,"['wackelig', 'wackelin', 'wacken', 'wackeln', 'wackn', 'wacn', 'wan', 'wn', 'wackeg', 'wackelg']",negative
534,german,99999999,"['reaktionsfreudigstensten', 'reaktionsfreudigstegsten', 'rgsten', 'weaktionsfreudigstensten', 'wnsten', 'reaktionsfreudigsten', 'reaktigsten', 'regsten', 'reaktionsfreudigstgsten', 'reaktionsfreudigsgsten']",negative
535,german,99999999,"['wackelig', 'waccelig', 'wacckeelig', 'wacckelig', 'wackalig', 'wackackelig', 'wcckelig', 'wlckelig', 'wackelackelig', 'wackckelig']",negative
536,german,99999999,"['reaktionsfreudigsten', 'weaktionsfreudigsten', 'ren', 'religsten', 'reaktionsfreuligsten', 'rligsten', 'rigsten', 'rgsten', 'rsten', 'rten']",negative
537,german,99999999,"['wackeligstensten', 'wackeligstegsten', 'wgsten', 'rensten', 'rackeligstensten', 'rnsten', 'wackeligsten', 'wagsten', 'wackelgsten', 'wackeligstgsten']",negative
538,german,99999999,"['reaktionsfreudig', 'rtaktionsfrtudig', 'rtionsfreuaktionsfrtionsfreuudig', 'rtaktionsfreudig', 'reaktionsfrtudig', 'rtionsfreuaktionsfreudig', 'reaktionsfrtionsfreuudig', 'reartionsfreudig', 'reaeaktionsfrtionsfreudig', 'rtionsfreaktionsfrtionsfreudig']",negative
539,german,99999999,"['wackeligsten', 'rackeligsten', 'ren', 'wackedigsten', 'wdigsten', 'wigsten', 'wgsten', 'wsten', 'wten', 'wen']",negative
540,german,99999999,"['reaktionsfreudig', 'reaktionsfreudg', 'reaktionsfreudktionsfreudig', 'reaktionsfreudeaktionsfreudig', 'reaktionsfreudionsfreudig', 'reaktionsfreuddig', 'reaktionsfreudtionsfreudig', 'reaktionsfreududig', 'reaktionsfreudeudig', 'reaktionsfreudreudig']",negative
541,german,99999999,"['wackeligstensten', 'wackeligsten', 'wackeligstegsten', 'wackelinsten', 'wackeligstgsten', 'wackeligsgsten', 'wackeliggsten', 'wackeliensten', 'wackelitensten', 'wackelistensten']",negative
542,german,99999999,"['reaktionsfreudig', 'reaktiogsfreudig', 'reaktiogsfreudin', 'reudiaktionsfreudig', 'raktionsfreudig', 'reaktioigsfreudig', 'reaktionsfreudin', 'reaktiodigsfreudig', 'reaktioudigsfreudig', 'reaktioigsfreudn']",negative
543,german,99999999,"['reaktionsfreudigsten', 'reaktionsfreudionsfreudigsten', 'reaktionsfreudn', 'reaktionsfreudig', 'reaktionsfreudktionsfreudigsten', 'reaktionsfreudeaktionsfreudigsten', 'reaktionsfreuddigsten', 'reaktionsfreudtionsfreudigsten', 'reaktionsfreuden', 'reaktionsfreudten']",negative
544,german,99999999,"['wackelig', 'wackeli', 'wackilig', 'wackelii', 'wackdilig', 'wackdlig', 'wackeldi', 'wackeld', 'wackeudilig', 'wackeulig']",negative
545,german,99999999,"['reaktionsfreudigsten', 'reaktionsfreudig', 'reaktigsteonsfreudigsten', 'reaktigsteonsfreudigsteg', 'reudigsteaktionsfreudigsten', 'reaktigsteonsfreudin', 'raktionsfreudigsten', 'reaktigstonsfreudigsten', 'reaktigsonsfreudigsten', 'reaktigonsfreudigsten']",negative
546,german,0,"['erkennen', 'srkennen', 'erkengen', 'egen', 'een', 'en', 'snen', 'sen', 'sn', 'erken']",negative
547,german,99999999,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugu', 'staubsaugt', 'staubsaugtaubsau', 'staubsaugstaubsan', 'staubsaugstn']",negative
548,german,0,"['erkennen', 'srkennen', 'erkengen', 'egen', 'een', 'en', 'snen', 'sen', 'sn', 'erken']",negative
549,german,0,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugstaubsan', 'etaubsaugsn', 'staubsauneg', 'staubsaugstn', 'staubsaugstan']",negative
550,german,99999999,"['erkennen', 'erkrkennennrkennen', 'erknnn', 'rkennerkrkennennrkennen', 'erkkennennkennen', 'erkennennennen', 'erknennnen', 'erknnennnnen', 'rkennerkrkennennen', 'rkennerkennrkennen']",negative
551,german,0,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugstaubsan', 'etaubsaugsn', 'staubsauneg', 'staubsaugstn', 'staubsaugstan']",negative
552,german,99999999,"['erkennen', 'erkrkennennrkennen', 'erknnn', 'rkennerkrkennennrkennen', 'erkkennennkennen', 'erkennennennen', 'erknennnen', 'erknnennnnen', 'rkennerkrkennennen', 'rkennerkennrkennen']",negative
553,german,0,"['staubsaugen', 'staubsauge', 'staubsaugn', 'staubsaugenn', 'staubsaugnen', 'staubsaugern', 'staubsaugeen', 'staubsaugene', 'staubsaugken', 'staubsaugenne']",negative
554,german,99999999,"['erkennen', 'nerkene', 'erkenne', 'erkennn', 'erknnen', 'erkene', 'erkernnern', 'erknnn', 'enrkennenn', 'erkennken']",negative
555,german,99999999,"['erkennen', 'erkrkennennrkennen', 'erknnn', 'rkennerkrkennennrkennen', 'erkkennennkennen', 'erkennennennen', 'erknennnen', 'erknnennnnen', 'rkennerkrkennennen', 'rkennerkennrkennen']",negative
556,german,0,"['staubsaugen', 'staubsauge', 'staubsaugn', 'staubsaugenn', 'staubsaugnen', 'staubsaugern', 'staubsaugeen', 'staubsaugene', 'staubsaugken', 'staubsaugenne']",negative
557,german,99999999,"['erkennen', 'nerkene', 'erkenne', 'erkennn', 'erknnen', 'erkene', 'erkernnern', 'erknnn', 'enrkennenn', 'erkennken']",negative
558,german,0,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugstaubsan', 'etaubsaugsn', 'staubsauneg', 'staubsaugstn', 'staubsaugstan']",negative
559,german,99999999,"['erkennen', 'erkrkennennrkennen', 'erknnn', 'rkennerkrkennennrkennen', 'erkkennennkennen', 'erkennennennen', 'erknennnen', 'erknnennnnen', 'rkennerkrkennennen', 'rkennerkennrkennen']",negative
560,german,0,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugstaubsan', 'etaubsaugsn', 'staubsauneg', 'staubsaugstn', 'staubsaugstan']",negative
561,german,0,"['erkennen', 'srkennen', 'erkengen', 'egen', 'een', 'en', 'snen', 'sen', 'sn', 'erken']",negative
562,german,99999999,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugu', 'staubsaugt', 'staubsaugtaubsau', 'staubsaugstaubsan', 'staubsaugstn']",negative
563,german,0,"['erkennen', 'srkennen', 'erkengen', 'egen', 'een', 'en', 'snen', 'sen', 'sn', 'erken']",negative
564,german,99999999,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugu', 'staubsaugt', 'staubsaugtaubsau', 'staubsaugstaubsan', 'staubsaugstn']",negative
565,german,0,"['erkennen', 'erknnn', 'erknnen', 'erkennn', 'erkgenngen', 'gerkgenngen', 'erkeeneneen', 'gerkgennen', 'gerkenngen', 'erkeenenen']",negative
566,german,99999999,"['staubsaugen', 'satubsaugen', 'stabsaugen', 'staubsagen', 'staubsugen', 'stubsaugen', 'satubsugen', 'stabsagen', 'staugbsaugen', 'staugebsaugen']",negative
567,german,99999999,"['staubsaugen', 'staubsaugsn', 'staubsaugstaubsaun', 'staubsaugeg', 'staubsaugetaubsaug', 'staubsaugu', 'staubsaugt', 'staubsaugtaubsau', 'staubsaugstaubsan', 'staubsaugstn']",negative
568,german,0,"['erkennen', 'erknnn', 'erknnen', 'erkennn', 'erkgenngen', 'gerkgenngen', 'erkeeneneen', 'gerkgennen', 'gerkenngen', 'erkeenenen']",negative
569,german,99999999,"['staubsaugen', 'satubsaugen', 'stabsaugen', 'staubsagen', 'staubsugen', 'stubsaugen', 'satubsugen', 'stabsagen', 'staugbsaugen', 'staugebsaugen']",negative
570,german,99999999,"['e', 'einfälti', 'einfä', 'ein', 'einfält', 'ei', 'einf', 'einfäl', 'en', 'einfältin']",negative
571,german,99999999,"['ggwundgnstgs', 'ggewundewundgewundenstgewundes', 'ggewwundgewnstgews', 'ggewundwundgewundnstgewunds', 'ggwundgnstes', 'ggwundenstgs', 'gewundgnstgs', 'ggewundgenstges', 'ggewuwundgewunstgewus', 'ggewunwundgewunnstgewuns']",negative
572,german,99999999,"['einfältig', 'einfältin', 'en', 'ginfältig', 'gg', 'ein', 'einfältn', 'einfäln', 'einfän', 'einfn']",negative
573,german,99999999,"['gewu', 'g', 'gewun', 'gewunde', 'ge', 'gew', 'gewund', 'gg', 'gewung', 'gewundeg']",negative
574,german,99999999,"['einfältigstes', 'einfältiestes', 'einfältieinfältistes', 'iinfältieinfältstis', 'infältiinfältiestinfältis', 'iinfältiestis', 'eigfältigstes', 'eiinfältigfältigstes', 'iigfältigstis', 'iinfältigstis']",negative
575,german,99999999,"['gewunden', 'gewundeg', 'gg', 'eewunden', 'en', 'geg', 'gewundg', 'gewung', 'gewug', 'gewg']",negative
576,german,99999999,"['eisfältig', 'einfältig', 'einfältieinfältigst', 'eisfältie', 'eisfältieinfältigs', 'einfältie', 'einfältieinfältigs', 'eisfältieinfältig', 'eisfältieinfälti', 'eisfältieinfält']",negative
577,german,99999999,"['gewunden', 'giwundin', 'giwunden', 'gewundin', 'iewunden', 'gtiwundtin', 'gtwundtn', 'gewunfdenf', 'geiwundein', 'gtiwunden']",negative
578,german,99999999,"['einfältigstes', 'einfältig', 'eigstenfältigstes', 'eigstenfältigsteg', 'eigstenfältis', 'eigstnfältigstes', 'eigsnfältigstes', 'eignfältigstes', 'einfältigsteg', 'eigstenfältig']",negative
579,german,99999999,"['einfältiefältig', 'einfältigfältig', 'iinfältigfältig', 'einfältigg', 'einfältiginfältig', 'einfältieinfältg', 'einfältieg', 'einfältienfältig', 'einfältignfältig', 'einfältigältig']",negative
580,german,99999999,"['gstesewundenstes', 'gewundenstes', 'sewundenstes', 'esewundenstes', 'tesewundenstes', 'stesewundenstes', 'gewundenstigstees', 'sewundenstigstes', 'igstesewundenstes', 'gewundenstigstes']",negative
581,german,99999999,"['einfältig', 'einfältis', 'einfälts', 'einfäls', 'einfäs', 'einfs', 'eins', 'eis', 'eig', 'es']",negative
582,german,99999999,"['gewundenstesstes', 'gewundenstesstgs', 'gewundenstesstgewundenstes', 'gewundenstesstgewundensts', 'gewundenstesstgews', 'gewundenstesstgewunds', 'eewundenstesstgs', 'gewundenstesstges', 'gewundenstesstgewus', 'gewundenstesstgewuns']",negative
583,german,99999999,"['einfältig', 'einfältie', 'einfältieinfälti', 'eigfältig', 'eiinfältigfältig', 'iinfältie', 'iinfältieinfält', 'infältiinfältie', 'einfältieinfält', 'einfältiei']",negative
584,german,99999999,"['gewundenstes', 'gewundenstgs', 'gewundenstgewundes', 'gewundenstgewundens', 'gewundenstgewundenss', 'gewundensteewundens', 'gewundenstgewunds', 'eewundenstgs', 'gewundenstgews', 'gewundenstges']",negative
585,german,99999999,"['einfältigstesstes', 'einfältigstenstes', 'enstes', 'gesstes', 'ginfältigstesstes', 'gsstes', 'einstes', 'einfältigstnstes', 'einfältigsnstes', 'einfältignstes']",negative
586,german,99999999,"['ggwundgn', 'ggewundewundgewunden', 'ggewwundgewn', 'gewunden', 'ggewundwundgewundn', 'ggwunden', 'gewundgn', 'ggewundgen', 'ggewuwundgewun', 'ggewunwundgewunn']",negative
587,german,99999999,"['einfältigstes', 'einfältigsteinfältigs', 'einfältigstefältigs', 'esteinfältigs', 'einfältigstenfältigs', 'einfältigstegs', 'einfältigsteigs', 'einfältigstetigs', 'einfältigsteltigs', 'einfältigsteältigs']",negative
588,german,99999999,"['ggewundwundgewundnn', 'ggwundgnn', 'ggwundgnwunden', 'gewundenn', 'gewundenewunden', 'gewundennden', 'ggewundwundenn', 'gewundgewundnn', 'ggewunwundgewunnn', 'ggewunwundgewunnen']",negative
589,german,99999999,"['einstesfältigstes', 'einfältigstes', 'ensteisfältigstenstes', 'ensteinfältigstenstes', 'ensteisfältigstes', 'eisfältigstenstes', 'enstiesfältigstensts', 'ensitesfältigstenss', 'enistesfältigstens', 'eisfältigstes']",negative
590,german,99999999,"['gewunden', 'gewundes', 'ges', 'gewunds', 'gewuns', 'gewus', 'gews', 'gen', 'gs', 'gewunten']",negative
591,german,99999999,"['ggwundgn', 'ggewundenstewundgewundensten', 'ggewwundgewn', 'ggewundwundgewundn', 'gewunden', 'ggwunden', 'gewundgn', 'ggewundgen', 'ggewundenstwundgewundenstn', 'sewunden']",negative
592,german,99999999,"['einfältig', 'einfäldig', 'eiefältig', 'einfäleig', 'eindefältig', 'eindfältig', 'deinfältig', 'dinfältig', 'einfälndig', 'ewinfältig']",negative
593,german,99999999,"['gewunstesdenstes', 'gewundenstes', 'gewunstesden', 'genstewusdenstes', 'gewunden', 'gewusdenstes', 'genstewundenstes', 'genstewusdensten', 'genstewusdes', 'genstwuesdenstes']",negative
594,german,99999999,"['a', 'ar', 'aristokratisc', 'aristokrat', 'arist', 'ari', 'aristokr', 'aristokratis', 'aris', 'aristo']",negative
595,german,99999999,"['spätestes', 'äpäteäteä', 'päpätepätepä', 'ppäteptep', 'äpäteätes', 'äpätesteä', 'späteäteä', 'päpätepätes', 'päpätestepä', 'spätepätepä']",negative
596,german,99999999,"['aristokratisch', 'aristokratisct', 'at', 'sristokratisch', 'sh', 'art', 'aristokratist', 'aristokratit', 'aristokratt', 'aristokrat']",negative
597,german,99999999,"['s', 'spä', 'sp', 'sh', 'späh', 'sph', 'aä', 'apä', 'ap', 'sch']",negative
598,german,99999999,"['ariatokratiachatea', 'ariaristokratisctokratiaristokratisccharistokratisctearistokratisc', 'ariaristokratishokrahiaristokratischaristokratishearistokratis', 'ariahokrahiachahea', 'ariaistokratischokraistokratischiachaistokratischea', 'ariaristokratishokrahiaristokratischaristokratistearistokratis', 'ariaristokratishokratiaristokratischaristokratishearistokratis', 'ariaristokratistokrahiaristokratischaristokratishearistokratis', 'ariahokrahiachatea', 'ariahokratiachahea']",negative
599,german,99999999,"['spät', 'späh', 'sh', 'apät', 'at', 'sph', 'aät', 'sch', 'sprt', 'srt']",negative
600,german,99999999,"['ariatokratiach', 'ariaristokratischstetokratiaristokratischstech', 'arissokrasisch', 'arisristokratischstesokraristokratischstesisch', 'ariaristokratischstsokrasiaristokratischstch', 'ariasokrasiach', 'ariaistokratischstesokraistokratischstesiach', 'aristokratisch', 'ariaristokratischsttokratiaristokratischstch', 'ariatokratisch']",negative
601,german,99999999,"['spät', 'hpät', 'scpät', 'chpät', 'späc', 'cpät', 'schpät', 'spätisc', 'ischpät', 'späti']",negative
602,german,99999999,"['aristokratischstes', 'aristokratisch', 'arischstetokratischstes', 'aritokratischstes', 'aristokratischsteh', 'aristokratiscs', 'arischstokratischstes', 'arischsttokratischstes', 'arisctokratischstes', 'arischtokratischstes']",negative
603,german,99999999,"['ariatokratiachatisch', 'ariatokratiachatokratisch', 'ariatokratischatisch', 'aristokratiachatisch', 'ariatokratiachstisch', 'ariartokratiarchartokratisch', 'ariatokratiachach', 'ariaristokrattokratiaristokratcharistokratch', 'ariaristokratistokratiaristokratischh', 'ariatokratiachh']",negative
604,german,99999999,"['spätestes', 'schstepäteschsteteschste', 'schstpäteschstteschst', 'scpätesctesc', 'schpäteschtesch', 'schspäteschsteschs', 'schstepätesteschste', 'schstepäteschstetes', 'späteschsteteschste', 'schstpätesteschst']",negative
605,german,99999999,"['aristokratisch', 'arihtokratihch', 'arisctokratisch', 'aritokratisch', 'arihtokratisch', 'aristokratihch', 'arihtokratihcs', 'aristokratiscs', 'arihtokratiscs', 'aristokratihcs']",negative
606,german,99999999,"['spätestesstes', 'spätestehstes', 'shstes', 'apätestesstes', 'asstes', 'sphstes', 'spätesthstes', 'späteshstes', 'spätehstes', 'späthstes']",negative
607,german,99999999,"['ariatokratiach', 'ariaristokratisctokratiaristokratiscch', 'ariaritokratiarich', 'ariaristokrtokratiaristokrch', 'aristokratisch', 'aristokratiach', 'ariatokratisch', 'ariartokratiarch', 'ariaristokratistokratiaristokratisch', 'ariaristokratiarisch']",negative
608,german,99999999,"['spätestes', 'spätestepätes', 'sstepätes', 'spätesteätes', 'spätestees', 'spätestetes', 'apätestes', 'späthstes', 'shstes', 'sstes']",negative
609,german,99999999,"['aristokratischstesestes', 'aristokratischsteseatea', 'aristokratischstesearistokratischstetearistokratischste', 'aristokratischstesearistokratischsttearistokratischst', 'aristokratischsteseates', 'aristokratischstesestea', 'sristokratischsteseatea', 'aristokratischsteseartear', 'aristokratischsteseariteari', 'aristokratischstesearistearis']",negative
610,german,99999999,"['spät', 'äpät', 'päpät', 'pätespät', 'ppät', 'späp', 'tpät', 'pätpät', 'späpät', 'ätespät']",negative
611,german,99999999,"['aristokratischsristokratischs', 'aristokratischss', 'aristokratischstes', 'aristokratischshs', 'aristokratischstischs', 'aristokratischstokratischs', 'aristokratischsistokratischs', 'aristokratischschs', 'aristokratischsschs', 'aristokratischsischs']",negative
612,german,99999999,"['spätt', 'späpätpät', 'späätät', 'äpätt', 'päpätt', 'ppäätät', 'spätet', 'spätepät', 'späteät', 'spätttt']",negative
613,german,99999999,"['aristestesokratestesischstesteses', 'aristestesokratestesischstes', 'aristestesokratischstesteses', 'aristokratestesischstesteses', 'aristestesokratischstes', 'aristokratestesischstes', 'aristokratischstesteses', 'aristokratischstes', 'arissokrasischsses', 'arissokrasischstes']",negative
614,german,99999999,"['spät', 'tpät', 'tpäs', 'ätpät', 'späs', 'ätps', 'sps', 'ss', 'spt', 'st']",negative
615,german,99999999,"['spät', 'späte', 'äpät', 'pätespät', 'päpät', 'epät', 'späe', 'pätestepät', 'ppät', 'späpäteste']",negative
616,german,99999999,"['aristokratisch', 'arittokratitch', 'arittokratisch', 'aristokratitch', 'ariättokratiätch', 'ariättokratisch', 'aristokratiätch', 'arisäokraäisch', 'ariäokratisch', 'ariätokratiäch']",negative
617,german,99999999,"['spätestes', 'spät', 'spätestet', 'späs', 'spätestt', 'spätest', 'spätet', 'spätt', 'spt', 'st']",negative
618,german,99999999,"['eren', 'een', 'ernn', 'erangenn', 'erlangeen', 'erlangnn', 'enn', 'elangenn', 'erlangen', 'erlen']",negative
619,german,99999999,"['immunisiimmunisiertimmunisie', 'immunisiirti', 'immunisiite', 'immunisiimmunisiete', 'immunisiimmte', 'immunisiimmrtimm', 'immunisierte', 'immunisiimmunisierte', 'immunisiimti', 'immunisiertimmunisie']",negative
620,german,99999999,"['erlangen', 'eren', 'irlangen', 'erlanren', 'een', 'en', 'igen', 'ien', 'in', 'ingen']",negative
621,german,99999999,"['ien', 'imunisierenn', 'immunisiereen', 'immunisiernn', 'inn', 'immunisieren', 'imen', 'immen', 'immuen', 'immunen']",negative
622,german,99999999,"['glangte', 'rlanglangte', 'langerlangtlange', 'erlangte', 'langlangte', 'nglangte', 'anglangte', 'eglangte', 'erlanglangte', 'langerlangte']",negative
